elevation,slope,aspect,tri,lith_score,presence,latitude,longitude
441.47711181640625,7.106322288513184,14.177712440490723,3.0450782775878906,0.4,0,35.169666245612774,-119.54115325616188
687.5429077148438,3.07942533493042,297.1728515625,1.1298675537109375,0.4,0,43.69891937563854,-117.06253212771668
1776.0013427734375,0.5936258435249329,241.11077880859375,0.27374267578125,0.4,0,39.000695996799955,-114.48986148913828
1983.849853515625,2.8456225395202637,213.48561096191406,1.1296234130859375,0.4,0,39.65456942624869,-114.56236206885133
74.98562622070312,0.11374074220657349,194.1726837158203,0.04400920867919922,0.4,0,35.791769362507445,-119.80299440224799
806.1503295898438,0.5117402672767639,152.46377563476562,0.219482421875,0.4,0,36.585945283155795,-116.28987847286363
1292.2315673828125,12.546377182006836,167.31619262695312,5.5065155029296875,0.4,0,45.33147397290872,-116.38889000282636
1083.7974853515625,1.2722264528274536,7.733286380767822,0.5577239990234375,0.4,0,44.86477210920238,-117.73737604295724
849.718505859375,10.757684707641602,217.78785705566406,3.652374267578125,0.4,0,44.19548878615405,-117.14372856979105
798.1143188476562,0.21617500483989716,47.597267150878906,0.1055145263671875,0.4,0,36.2885868295424,-116.0234171217923
1341.811767578125,3.549546957015991,172.47607421875,1.367279052734375,0.4,0,43.3873998690211,-120.89701253464374
775.6045532226562,0.7977457642555237,167.77732849121094,0.332550048828125,0.4,0,44.893832907244345,-117.049531192051
0.0,0.0,0.0,0.0,0.4,0,47.12670797027202,-122.95201511451015
821.0398559570312,2.551065444946289,59.47004318237305,1.0413970947265625,0.4,0,36.48236103917842,-114.13175184848228
0.0,0.0,0.0,0.0,0.4,0,48.40770661310757,-122.67406673937685
792.9125366210938,1.0631085634231567,147.8634796142578,1.2748565673828125,0.4,0,46.758533161443246,-117.10471875172644
1011.7965698242188,63.295013427734375,178.19956970214844,47.73194122314453,0.4,0,44.41538576884066,-121.99949705499967
363.53857421875,9.841692924499512,227.51019287109375,4.170112609863281,0.4,0,48.679712933126076,-122.32628256741523
1569.66015625,23.069215774536133,323.7787780761719,11.831802368164062,0.4,0,45.12932155231347,-116.85841704829987
1314.9722900390625,0.24456995725631714,245.95950317382812,0.08709716796875,0.4,0,43.2531101891178,-120.60603323735965
683.424072265625,2.1579947471618652,146.6632843017578,0.9079437255859375,0.4,0,47.28597502951585,-117.56374444920746
1383.4755859375,0.9887804388999939,323.53375244140625,0.4546966552734375,0.4,0,43.49503687760359,-120.63158575977337
1040.4588623046875,22.591075897216797,320.7978515625,10.3370361328125,0.4,0,44.42114307058195,-122.17988044851668
759.2440185546875,0.2779214680194855,180.0,0.08513641357421875,0.4,0,36.1357132619361,-116.10204925880231
395.4411315917969,10.855777740478516,143.0848388671875,4.4665985107421875,0.4,0,46.27249799036176,-118.44617993989323
1384.5274658203125,3.257646322250366,192.52578735351562,1.5087127685546875,0.4,0,43.63578557916455,-117.49624204432689
888.2379760742188,3.7029807567596436,290.8037109375,2.4640655517578125,0.4,0,45.4014362000036,-122.00557701414057
512.5682373046875,17.74921417236328,282.1504211425781,9.609550476074219,0.4,0,42.30088955149883,-123.2794419151505
1505.0145263671875,0.5585567355155945,257.0245056152344,0.42755126953125,0.4,0,40.98681333317232,-116.74667252959163
60.39727020263672,0.04117598384618759,156.70260620117188,0.01678752899169922,0.4,0,35.89567551950915,-119.78305165738672
1424.5716552734375,1.5917214155197144,292.7491455078125,0.6526947021484375,0.4,0,42.037398792408574,-117.68395925862718
640.79248046875,1.2216671705245972,142.82411193847656,0.85052490234375,0.4,0,36.475183691946704,-114.90831134224142
767.3142700195312,14.42930793762207,43.01020050048828,6.017539978027344,0.4,0,45.70331339144406,-122.20423663275018
247.73675537109375,0.16894927620887756,120.7409439086914,0.08616447448730469,0.4,0,46.399013208428386,-120.40813552465431
2177.724853515625,22.33310317993164,55.696807861328125,9.662689208984375,0.4,0,39.33742914860273,-114.30431205888962
1769.7861328125,2.182302236557007,238.85911560058594,0.88031005859375,0.4,0,42.21066813041389,-117.43211089238703
1867.898193359375,1.6195015907287598,33.6634407043457,0.663238525390625,0.4,0,42.49838796566975,-120.74868205445529
75.19833374023438,7.282739162445068,17.71468734741211,3.0926599502563477,0.4,0,48.340972048790576,-122.30352175469662
781.949462890625,13.237335205078125,103.67168426513672,5.724784851074219,0.4,0,47.269863883409215,-121.51369489095438
1156.0357666015625,2.4624905586242676,32.48289108276367,1.019287109375,0.4,0,36.43562383621952,-117.8281596444455
1405.7060546875,0.8277679085731506,302.0833740234375,0.3218536376953125,0.4,0,40.498547576399204,-116.93153856656585
980.2033081054688,27.377460479736328,294.2513732910156,11.16107177734375,0.4,0,44.478119714702295,-117.36140870196225
534.9439086914062,20.878442764282227,167.47396850585938,8.988441467285156,0.4,0,44.431977274311144,-122.8820974065028
514.277099609375,1.8172296285629272,162.80450439453125,1.0797348022460938,0.4,0,36.64542385868375,-114.63248771507939
1777.6239013671875,10.541147232055664,53.575347900390625,4.4004669189453125,0.4,0,42.20965563257388,-120.83905176022944
2150.115966796875,1.2285709381103516,341.2415466308594,0.54241943359375,0.4,0,39.96003028569206,-114.48037609665587
1607.7142333984375,1.461656093597412,57.436004638671875,0.602630615234375,0.4,0,36.47451531510065,-117.60833688225695
1779.4915771484375,12.9727783203125,174.70428466796875,5.3353424072265625,0.4,0,38.43492205908609,-119.11157137065176
1404.9404296875,1.328606367111206,283.0640563964844,0.4956817626953125,0.4,0,42.79698015014777,-117.2650975518085
1524.8746337890625,1.9931567907333374,104.30027770996094,0.853485107421875,0.4,0,42.57331650269909,-117.27340347053234
1622.095458984375,1.371925711631775,123.07711791992188,0.57318115234375,0.4,0,42.00213432797592,-117.07309838419314
772.2701416015625,7.179624080657959,344.5316162109375,3.0558929443359375,0.4,0,43.840712489425286,-117.1669088834057
2253.09228515625,36.692291259765625,270.0397644042969,17.7935791015625,0.4,0,36.61522585447975,-117.82113476762079
888.7083740234375,2.5241403579711914,203.04177856445312,0.9231796264648438,0.4,0,36.99954936583931,-114.68907653967607
984.8333129882812,6.754497051239014,28.534900665283203,2.8806686401367188,0.4,0,44.690013439902415,-117.10410072684317
717.3857421875,0.32257726788520813,96.04737854003906,0.11721038818359375,0.4,0,47.54088171824793,-117.41061567276462
1885.376953125,0.8288663625717163,69.04779815673828,0.3496551513671875,0.4,0,42.10984378846832,-117.48716611306926
581.3256225585938,2.992729902267456,323.5685729980469,1.3486251831054688,0.4,0,46.706950326535136,-120.73024493739221
827.5906372070312,8.252781867980957,291.48150634765625,3.4861907958984375,0.4,0,46.50070683015416,-117.3235074929772
455.15264892578125,13.068678855895996,83.1264419555664,5.703498840332031,0.4,0,46.97098065870357,-118.55496071795466
763.69091796875,16.364490509033203,345.6189270019531,7.2072906494140625,0.4,0,46.25075731352213,-117.04467636867737
936.0130004882812,26.82839012145996,263.1103515625,10.893272399902344,0.4,0,42.585301850859025,-123.26946344219779
1197.8802490234375,2.283464193344116,134.06541442871094,1.1215057373046875,0.4,0,44.07733725047688,-117.80469823249973
726.338134765625,7.067464351654053,185.83938598632812,2.7203445434570312,0.4,0,42.82751678133876,-123.74516053518948
610.5177612304688,30.394268035888672,219.46922302246094,13.360420227050781,0.4,0,42.67853142912048,-123.39879187223734
1608.7392578125,5.894722938537598,195.70164489746094,2.5155181884765625,0.4,0,42.25270849620262,-120.92774271462966
1543.1700439453125,0.5600093603134155,281.11932373046875,0.211273193359375,0.4,0,43.687456260405924,-120.88755197984182
115.78630828857422,1.9701663255691528,47.69662094116211,0.8071784973144531,0.4,0,45.50080023665453,-122.78239944542355
52.54058837890625,0.45177581906318665,356.59210205078125,0.2832212448120117,0.4,0,47.716661570714386,-122.18956933862114
1733.4632568359375,2.276395559310913,242.6868133544922,1.0393218994140625,0.4,0,38.0086989350832,-114.48446189030348
1293.9757080078125,3.0959460735321045,149.9083709716797,1.4971771240234375,0.4,0,44.74717748577173,-117.88982016870139
686.805419921875,1.388440728187561,273.9037780761719,0.6272811889648438,0.4,0,46.14859417471733,-120.46627479898766
1367.1566162109375,12.102404594421387,21.497404098510742,5.1070404052734375,0.4,0,36.23703009980644,-117.92870265287455
1665.560546875,2.655805826187134,130.54074096679688,1.380828857421875,0.4,0,38.63409156001322,-119.03234218361536
16.05457305908203,1.7011260986328125,79.2352066040039,0.5325825214385986,0.4,0,47.309999005520744,-122.63681434087168
134.34889221191406,0.35982656478881836,181.24937438964844,0.16317367553710938,0.4,0,35.545241540254075,-119.71824318116856
123.74705505371094,2.529390573501587,357.114501953125,0.6741218566894531,0.4,0,47.4350726841284,-122.71729579019468
146.1715545654297,0.2970687747001648,344.7032775878906,0.6734142303466797,0.4,0,46.2945477732317,-118.80933855311095
1567.1231689453125,5.70075798034668,316.6881103515625,2.1360015869140625,0.4,0,36.82086287741839,-117.49072337837605
1288.77099609375,0.6526275277137756,89.87093353271484,1.5571746826171875,0.4,0,42.92723229469188,-117.30456548471199
1680.585205078125,2.417139768600464,188.5540771484375,1.194549560546875,0.4,0,39.37903134555318,-114.05695924630177
849.8051147460938,5.8950347900390625,351.5548400878906,3.9513473510742188,0.4,0,44.16168660979867,-117.38106863083357
730.1701049804688,5.437052249908447,76.71376037597656,2.3442611694335938,0.4,0,43.67418796442783,-117.0993177351477
0.0,0.0,0.0,0.0,0.4,0,48.73727541664596,-123.11012526352282
0.0,0.0,0.0,0.0,0.4,0,48.18522490595516,-123.12494705601172
930.9806518554688,14.687081336975098,156.6893768310547,6.3071746826171875,0.4,0,46.2405815536341,-120.95385967569298
0.0,0.0,0.0,0.0,0.4,0,48.454461879280956,-123.19220410475565
1786.996337890625,0.0279394518584013,268.84033203125,0.0186614990234375,0.4,0,39.9691784087916,-114.77101889471669
152.27671813964844,0.32984867691993713,6.721456527709961,0.15047073364257812,0.4,0,35.727410890062835,-119.12942393392227
1777.7969970703125,3.590733289718628,242.49998474121094,1.5274200439453125,0.4,0,40.92707719898488,-116.35101928381911
-0.5577850937843323,3.865450253215386e-06,270.0,1.6435980796813965e-05,0.4,0,47.36221390718582,-122.53743883057759
81.22805786132812,3.4457943439483643,101.15762329101562,1.525827407836914,0.4,0,47.40672163395382,-122.64955321978249
2872.634033203125,10.915700912475586,59.251461029052734,4.86871337890625,0.4,0,39.011354829102885,-114.34022563795287
503.0293884277344,5.849081516265869,115.47882843017578,2.4135093688964844,0.4,0,46.86475855475235,-117.80372181825358
1581.443603515625,9.215149879455566,65.75341033935547,3.930267333984375,0.4,0,46.17732318753473,-117.76062864466448
1544.9097900390625,0.2656417489051819,267.1448974609375,0.1105499267578125,0.4,0,38.59049720570978,-119.50232089186622
79.93225860595703,0.2763598561286926,236.72328186035156,0.12434864044189453,0.4,0,35.87549125469598,-119.85898870482818
316.6277770996094,0.5614851713180542,297.2746887207031,0.303955078125,0.4,0,46.25449914166507,-118.64678097969104
1768.6585693359375,0.5171844959259033,22.241117477416992,0.2340240478515625,0.4,0,38.83101837368871,-114.40270162473138
590.4823608398438,1.1474190950393677,280.2119140625,0.48065948486328125,0.4,0,47.0384805448458,-117.62752788721981
0.0,0.0,0.0,0.0,0.4,0,48.321786325148494,-122.49947609395998
1431.45166015625,12.954035758972168,276.19561767578125,5.2633209228515625,0.4,0,43.111134337173496,-117.19712144174807
884.5257568359375,26.561670303344727,250.97705078125,12.311424255371094,0.4,0,42.73794432527073,-123.28058302520002
